koc_id,high_or_low,cat,follower_count,anxiety_score,view,like,collect,comments,share,is_commercial,quote_video,video_cpe,video_cpm,quote_post,post_cpe,post_cpm,ces_total,ces_per_1000_view,weighted_engagement_per_view,high_weight_engagement_ratio,like_rate,collect_rate,comment_rate,share_rate,interaction_rate,deep_demand_ratio,note_quote,ces_unit_price,ad_value_per_1000_view,video_cpe_calc,video_cpm_calc,post_cpe_calc,post_cpm_calc,commercial_traffic_drop_pct
186169177XHS,low,budy_building,98700,5,25000,1756,332,42,25,1,6804.0,0.0,0.0,6100.0,1.74,135.35,2356,94.24,0.09424,0.03109049,0.07024,0.01328,0.00168,0.001,0.0862,0.17354988,6804.0,2.88794567,272.16,1.83643725,150.198675,1.64642375,134.657837,72.3457
186169177XHS,low,budy_building,98700,1,13000,1183,229,20,11,1,6804.0,0.0,0.0,6100.0,1.74,135.35,1536,118.153846,0.11815385,0.02148302,0.091,0.01761538,0.00153846,0.00084615,0.111,0.17255717,6804.0,4.4296875,523.384615,1.83643725,150.198675,1.64642375,134.657837,72.3457
186169177XHS,low,budy_building,98700,3,42000,2739,454,193,126,0,6804.0,0.0,0.0,6100.0,1.74,135.35,4469,106.404762,0.10640476,0.09083144,0.06521429,0.01080952,0.00459524,0.003,0.08361905,0.18422551,6804.0,1.52248825,162.0,1.83643725,150.198675,1.64642375,134.657837,72.3457
186169177XHS,low,budy_building,98700,3,42000,2739,454,193,126,0,6804.0,0.0,0.0,6100.0,1.74,135.35,4469,106.404762,0.10640476,0.09083144,0.06521429,0.01080952,0.00459524,0.003,0.08361905,0.18422551,6804.0,1.52248825,162.0,1.83643725,150.198675,1.64642375,134.657837,72.3457
wsxmm1217,low,budy_building,56900,3,2673,159,11,27,5,0,6800.0,3.52,262.89,4000.0,0.0,0.0,298,111.485223,0.11148522,0.15841584,0.05948373,0.00411523,0.01010101,0.00187056,0.07557052,0.18811881,6800.0,22.81879195,2543.9581,2.72174191,223.821154,1.60102466,131.659502,83.1486
wsxmm1217,low,budy_building,56900,3,5584,412,67,21,6,1,6800.0,3.52,262.89,4000.0,0.0,0.0,587,105.121777,0.10512178,0.05335968,0.07378223,0.01199857,0.00376074,0.0010745,0.09061605,0.17391304,6800.0,11.58432709,1217.765043,2.72174191,223.821154,1.60102466,131.659502,83.1486
wsxmm1217,low,budy_building,56900,5,114,4,1,1,1,0,6800.0,3.52,262.89,4000.0,0.0,0.0,13,114.035088,0.11403509,0.28571429,0.03508772,0.00877193,0.00877193,0.00877193,0.06140351,0.28571429,6800.0,523.07692308,59649.122807,2.72174191,223.821154,1.60102466,131.659502,83.1486
wsxmm1217,low,budy_building,56900,1,377,20,0,6,0,0,6800.0,3.52,262.89,4000.0,0.0,0.0,44,116.710875,0.11671088,0.23076923,0.0530504,0.0,0.01591512,0.0,0.06896552,0.23076923,6800.0,154.54545455,18037.135279,2.72174191,223.821154,1.60102466,131.659502,83.1486
wsxmm1217,low,budy_building,56900,3,2048,161,21,3,4,0,6800.0,3.52,262.89,4000.0,0.0,0.0,210,102.539062,0.10253906,0.03703704,0.07861328,0.01025391,0.00146484,0.00195312,0.09228516,0.12698413,6800.0,32.38095238,3320.3125,2.72174191,223.821154,1.60102466,131.659502,83.1486
wsxmm1217,low,budy_building,56900,1,4686,345,45,10,14,0,6800.0,3.52,262.89,4000.0,0.0,0.0,486,103.713188,0.10371319,0.05797101,0.07362356,0.00960307,0.00213402,0.00298762,0.08834827,0.13285024,6800.0,13.99176955,1451.131029,2.72174191,223.821154,1.60102466,131.659502,83.1486
wsxmm1217,low,budy_building,56900,3,8492,667,103,10,15,0,6800.0,3.52,262.89,4000.0,0.0,0.0,870,102.449364,0.10244936,0.03144654,0.07854451,0.01212906,0.00117758,0.00176637,0.09361752,0.14213836,6800.0,7.81609195,800.75365,2.72174191,223.821154,1.60102466,131.659502,83.1486
wsxmm1217,low,budy_building,56900,3,7619,491,76,25,35,0,6800.0,3.52,262.89,4000.0,0.0,0.0,807,105.919412,0.10591941,0.09569378,0.06444415,0.00997506,0.00328127,0.00459378,0.08229426,0.16108453,6800.0,8.42627014,892.505578,2.72174191,223.821154,1.60102466,131.659502,83.1486
wsxmm1217,low,budy_building,56900,5,3221,218,29,10,13,0,6800.0,3.52,262.89,4000.0,0.0,0.0,339,105.246818,0.10524682,0.08518519,0.06768084,0.00900342,0.00310463,0.00403601,0.0838249,0.14444444,6800.0,20.05899705,2111.145607,2.72174191,223.821154,1.60102466,131.659502,83.1486
wsxmm1217,low,budy_building,56900,5,269000,17000,2633,629,1686,0,6800.0,3.52,262.89,4000.0,0.0,0.0,28893,107.408922,0.10740892,0.10547658,0.06319703,0.0097881,0.00233829,0.00626766,0.08159108,0.14862402,6800.0,0.23535112,25.27881,2.72174191,223.821154,1.60102466,131.659502,83.1486
GraceKwan73,low,budy_building,87500,3,3567,272,58,2,7,0,8000.0,2.47,228.7,8000.0,0.0,0.0,366,102.607233,0.10260723,0.02654867,0.07625456,0.01626016,0.0005607,0.00196243,0.09503785,0.17699115,8000.0,21.8579235,2242.781049,3.33639169,314.986672,3.33639169,314.986672,62.9172
GraceKwan73,low,budy_building,87500,5,16000,1018,577,5,24,0,8000.0,2.47,228.7,8000.0,0.0,0.0,1711,106.9375,0.1069375,0.01785714,0.063625,0.0360625,0.0003125,0.0015,0.1015,0.35837438,8000.0,4.67562829,500.0,3.33639169,314.986672,3.33639169,314.986672,62.9172
GraceKwan73,low,budy_building,87500,3,8932,656,135,15,19,0,8000.0,2.47,228.7,8000.0,0.0,0.0,927,103.784147,0.10378415,0.04121212,0.0734438,0.0151142,0.00167936,0.00212718,0.09236453,0.18181818,8000.0,8.62998921,895.656068,3.33639169,314.986672,3.33639169,314.986672,62.9172
GraceKwan73,low,budy_building,87500,3,11000,721,209,6,36,0,8000.0,2.47,228.7,8000.0,0.0,0.0,1098,99.818182,0.09981818,0.04320988,0.06554545,0.019,0.00054545,0.00327273,0.08836364,0.22119342,8000.0,7.2859745,727.272727,3.33639169,314.986672,3.33639169,314.986672,62.9172
GraceKwan73,low,budy_building,87500,5,5548,328,104,19,22,1,8000.0,2.47,228.7,8000.0,0.0,0.0,596,107.426099,0.1074261,0.08668076,0.0591204,0.01874549,0.00342466,0.00396539,0.08525595,0.26004228,8000.0,13.42281879,1441.961067,3.33639169,314.986672,3.33639169,314.986672,62.9172
GraceKwan73,low,budy_building,87500,3,14000,991,312,15,37,0,8000.0,2.47,228.7,8000.0,0.0,0.0,1511,107.928571,0.10792857,0.03837638,0.07078571,0.02228571,0.00107143,0.00264286,0.09678571,0.24132841,8000.0,5.29450695,571.428571,3.33639169,314.986672,3.33639169,314.986672,62.9172
GraceKwan73,low,budy_building,87500,3,159000,11000,3514,77,378,0,8000.0,2.47,228.7,8000.0,0.0,0.0,16334,102.72956,0.10272956,0.03039615,0.06918239,0.02210063,0.00048428,0.00237736,0.09414465,0.23989578,8000.0,0.48977593,50.314465,3.33639169,314.986672,3.33639169,314.986672,62.9172
GraceKwan73,low,budy_building,87500,5,16000,1018,577,5,24,1,8000.0,2.47,228.7,8000.0,0.0,0.0,1711,106.9375,0.1069375,0.01785714,0.063625,0.0360625,0.0003125,0.0015,0.1015,0.35837438,8000.0,4.67562829,500.0,3.33639169,314.986672,3.33639169,314.986672,62.9172
GraceKwan73,low,budy_building,87500,3,8932,656,135,15,19,0,8000.0,2.47,228.7,8000.0,0.0,0.0,927,103.784147,0.10378415,0.04121212,0.0734438,0.0151142,0.00167936,0.00212718,0.09236453,0.18181818,8000.0,8.62998921,895.656068,3.33639169,314.986672,3.33639169,314.986672,62.9172
GraceKwan73,low,budy_building,87500,3,11000,721,209,6,36,0,8000.0,2.47,228.7,8000.0,0.0,0.0,1098,99.818182,0.09981818,0.04320988,0.06554545,0.019,0.00054545,0.00327273,0.08836364,0.22119342,8000.0,7.2859745,727.272727,3.33639169,314.986672,3.33639169,314.986672,62.9172
y02287777,low,make_up,29200,1,558,223,118,3,3,1,4000.0,0.0,0.0,2500.0,8.22,1109.02,365,654.121864,0.65412186,0.01729107,0.39964158,0.21146953,0.00537634,0.00537634,0.6218638,0.34870317,4000.0,10.95890411,7168.458781,13.33333333,1888.395808,8.33333333,1180.24738,21.3093
y02287777,low,make_up,29200,0,4312,338,106,15,4,0,4000.0,0.0,0.0,2500.0,8.22,1109.02,520,120.593692,0.12059369,0.04103672,0.0783859,0.02458256,0.00347866,0.00092764,0.10737477,0.26133909,4000.0,7.69230769,927.643785,13.33333333,1888.395808,8.33333333,1180.24738,21.3093
y02287777,low,make_up,29200,3,1197,65,21,1,0,0,4000.0,0.0,0.0,2500.0,8.22,1109.02,90,75.18797,0.07518797,0.01149425,0.05430242,0.01754386,0.00083542,0.0,0.0726817,0.25287356,4000.0,44.44444444,3341.687552,13.33333333,1888.395808,8.33333333,1180.24738,21.3093
y02287777,low,make_up,29200,0,2950,244,67,19,0,1,4000.0,0.0,0.0,2500.0,8.22,1109.02,387,131.186441,0.13118644,0.05757576,0.08271186,0.02271186,0.00644068,0.0,0.11186441,0.26060606,4000.0,10.33591731,1355.932203,13.33333333,1888.395808,8.33333333,1180.24738,21.3093
y02287777,low,make_up,29200,1,558,223,118,3,3,1,4000.0,0.0,0.0,2500.0,8.22,1109.02,365,654.121864,0.65412186,0.01729107,0.39964158,0.21146953,0.00537634,0.00537634,0.6218638,0.34870317,4000.0,10.95890411,7168.458781,13.33333333,1888.395808,8.33333333,1180.24738,21.3093
y02287777,low,make_up,29200,0,3312,238,106,27,9,0,4000.0,0.0,0.0,2500.0,8.22,1109.02,488,147.342995,0.147343,0.09473684,0.0718599,0.03200483,0.00815217,0.00271739,0.1147343,0.35,4000.0,8.19672131,1207.729469,13.33333333,1888.395808,8.33333333,1180.24738,21.3093
y02287777,low,make_up,29200,3,1197,65,21,1,0,0,4000.0,0.0,0.0,2500.0,8.22,1109.02,90,75.18797,0.07518797,0.01149425,0.05430242,0.01754386,0.00083542,0.0,0.0726817,0.25287356,4000.0,44.44444444,3341.687552,13.33333333,1888.395808,8.33333333,1180.24738,21.3093
y02287777,low,make_up,29200,0,2950,244,67,19,0,1,4000.0,0.0,0.0,2500.0,8.22,1109.02,387,131.186441,0.13118644,0.05757576,0.08271186,0.02271186,0.00644068,0.0,0.11186441,0.26060606,4000.0,10.33591731,1355.932203,13.33333333,1888.395808,8.33333333,1180.24738,21.3093
y02287777,low,make_up,29200,1,2312,338,106,15,70,1,4000.0,0.0,0.0,2500.0,8.22,1109.02,784,339.100346,0.33910035,0.16068053,0.14619377,0.04584775,0.00648789,0.03027682,0.22880623,0.22873346,4000.0,5.10204082,1730.103806,13.33333333,1888.395808,8.33333333,1180.24738,21.3093
y02287777,low,make_up,29200,0,1836,34,57,9,0,0,4000.0,0.0,0.0,2500.0,8.22,1109.02,127,69.172113,0.06917211,0.09,0.01851852,0.03104575,0.00490196,0.0,0.05446623,0.66,4000.0,31.49606299,2178.649237,13.33333333,1888.395808,8.33333333,1180.24738,21.3093
2653955016,low,make_up,34300,0,1516,607,171,39,13,1,1000.0,0.0,0.0,3200.0,3.84,575.58,986,650.395778,0.65039578,0.0626506,0.40039578,0.11279683,0.02572559,0.0085752,0.5474934,0.25301205,1000.0,1.01419878,659.630607,1.20714631,198.866461,3.86286818,636.372676,0.0
2653955016,low,make_up,34300,3,2112,618,180,11,16,1,1000.0,0.0,0.0,3200.0,3.84,575.58,906,428.977273,0.42897727,0.03272727,0.29261364,0.08522727,0.00520833,0.00757576,0.390625,0.23151515,1000.0,1.10375276,473.484848,1.20714631,198.866461,3.86286818,636.372676,0.0
2653955016,low,make_up,34300,5,3249,578,198,47,13,1,1000.0,0.0,0.0,3200.0,3.84,575.58,1016,312.711604,0.3127116,0.07177033,0.17790089,0.06094183,0.01446599,0.00400123,0.25730994,0.2930622,1000.0,0.98425197,307.787011,1.20714631,198.866461,3.86286818,636.372676,0.0
2653955016,low,make_up,34300,5,6585,701,67,38,31,1,1000.0,0.0,0.0,3200.0,3.84,575.58,1044,158.542141,0.15854214,0.08243728,0.10645406,0.01017464,0.00577069,0.00470767,0.12710706,0.12544803,1000.0,0.95785441,151.860289,1.20714631,198.866461,3.86286818,636.372676,0.0
2653955016,low,make_up,34300,3,9994,748,214,31,30,1,1000.0,0.0,0.0,3200.0,3.84,575.58,1206,120.672403,0.1206724,0.05962854,0.07484491,0.02141285,0.00310186,0.0030018,0.10236142,0.23949169,1000.0,0.8291874,100.060036,1.20714631,198.866461,3.86286818,636.372676,0.0
2653955016,low,make_up,34300,1,9874,666,242,13,51,1,1000.0,0.0,0.0,3200.0,3.84,575.58,1164,117.885355,0.11788536,0.06584362,0.06744987,0.02450881,0.00131659,0.00516508,0.09844035,0.26234568,1000.0,0.85910653,101.276079,1.20714631,198.866461,3.86286818,636.372676,0.0
2653955016,low,make_up,34300,3,7378,788,202,19,33,1,1000.0,0.0,0.0,3200.0,3.84,575.58,1198,162.374627,0.16237463,0.04990403,0.10680401,0.02737869,0.00257522,0.00447276,0.14123069,0.21209213,1000.0,0.83472454,135.538086,1.20714631,198.866461,3.86286818,636.372676,0.0
2653955016,low,make_up,34300,0,6192,697,188,28,22,1,1000.0,0.0,0.0,3200.0,3.84,575.58,1085,175.226098,0.1752261,0.05347594,0.1125646,0.03036176,0.00452196,0.00355297,0.15100129,0.23101604,1000.0,0.92165899,161.498708,1.20714631,198.866461,3.86286818,636.372676,0.0
2653955016,low,make_up,34300,5,1192,297,123,23,22,1,1000.0,0.0,0.0,3200.0,3.84,575.58,600,503.355705,0.5033557,0.09677419,0.24916107,0.10318792,0.0192953,0.01845638,0.39010067,0.31397849,1000.0,1.66666667,838.926174,1.20714631,198.866461,3.86286818,636.372676,0.0
2653955016,low,make_up,34300,5,2193,284,145,34,56,1,1000.0,0.0,0.0,3200.0,3.84,575.58,789,359.781122,0.35978112,0.1734104,0.12950296,0.06611947,0.01550388,0.0255358,0.23666211,0.34489403,1000.0,1.26742712,455.996352,1.20714631,198.866461,3.86286818,636.372676,0.0
zz0412,low,make_up,55600,0,6300,1104,434,34,45,1,7500.0,0.0,0.0,7500.0,1.13,88.24,1854,294.285714,0.29428571,0.04885591,0.1752381,0.06888889,0.00539683,0.00714286,0.25666667,0.28942486,7500.0,4.04530744,1190.47619,2.18971709,227.858254,2.18971709,227.858254,-354.6612
zz0412,low,make_up,55600,3,36000,2313,1257,296,75,1,7500.0,0.0,0.0,7500.0,1.13,88.24,5054,140.388889,0.14038889,0.09413854,0.06425,0.03491667,0.00822222,0.00208333,0.10947222,0.39406242,7500.0,1.48397309,208.333333,2.18971709,227.858254,2.18971709,227.858254,-354.6612
zz0412,low,make_up,55600,1,13000,363,231,43,10,1,7500.0,0.0,0.0,7500.0,1.13,88.24,806,62.0,0.062,0.08191654,0.02792308,0.01776923,0.00330769,0.00076923,0.04976923,0.42349304,7500.0,9.30521092,576.923077,2.18971709,227.858254,2.18971709,227.858254,-354.6612
zz0412,low,make_up,55600,1,38000,3644,1884,309,338,1,7500.0,0.0,0.0,7500.0,1.13,88.24,8116,213.578947,0.21357895,0.10477733,0.09589474,0.04957895,0.00813158,0.00889474,0.1625,0.3551417,7500.0,0.92410054,197.368421,2.18971709,227.858254,2.18971709,227.858254,-354.6612
zz0412,low,make_up,55600,0,29000,1184,565,78,103,1,7500.0,0.0,0.0,7500.0,1.13,88.24,2473,85.275862,0.08527586,0.09378238,0.04082759,0.01948276,0.00268966,0.00355172,0.06655172,0.33316062,7500.0,3.03275374,258.62069,2.18971709,227.858254,2.18971709,227.858254,-354.6612
zz0412,low,make_up,55600,1,45000,2881,2237,170,470,1,7500.0,0.0,0.0,7500.0,1.13,88.24,7678,170.622222,0.17062222,0.1111497,0.06402222,0.04971111,0.00377778,0.01044444,0.12795556,0.41802709,7500.0,0.97681688,166.666667,2.18971709,227.858254,2.18971709,227.858254,-354.6612
zz0412,low,make_up,55600,3,7852,616,263,44,10,0,7500.0,0.0,0.0,7500.0,1.13,88.24,1095,139.454916,0.13945492,0.05787781,0.07845135,0.03349465,0.00560367,0.00127356,0.11882323,0.32904609,7500.0,6.84931507,955.170657,2.18971709,227.858254,2.18971709,227.858254,-354.6612
zz0412,low,make_up,55600,3,72000,2002,1128,111,707,1,7500.0,0.0,0.0,7500.0,1.13,88.24,6402,88.916667,0.08891667,0.20719352,0.02780556,0.01566667,0.00154167,0.00981944,0.05483333,0.31382979,7500.0,1.1715089,104.166667,2.18971709,227.858254,2.18971709,227.858254,-354.6612
zz0412,low,make_up,55600,0,26000,2958,978,84,127,1,7500.0,0.0,0.0,7500.0,1.13,88.24,4780,183.846154,0.18384615,0.05088015,0.11376923,0.03761538,0.00323077,0.00488462,0.1595,0.25608874,7500.0,1.56903766,288.461538,2.18971709,227.858254,2.18971709,227.858254,-354.6612
zz0412,low,make_up,55600,5,56000,2882,1778,162,333,1,7500.0,0.0,0.0,7500.0,1.13,88.24,6640,118.571429,0.11857143,0.09602328,0.05146429,0.03175,0.00289286,0.00594643,0.09205357,0.37633366,7500.0,1.12951807,133.928571,2.18971709,227.858254,2.18971709,227.858254,-354.6612
AP_nora,low,make_up,96100,1,2578,227,32,33,6,0,6000.0,1.8,414.39,4600.0,0.94,273.04,415,160.977502,0.1609775,0.13087248,0.08805275,0.01241272,0.01280062,0.00232739,0.11559348,0.21812081,6000.0,14.45783133,2327.38557,1.84235576,543.52257,1.41247275,416.700637,-404.5509
AP_nora,low,make_up,96100,3,6443,729,86,37,3,0,6000.0,1.8,414.39,4600.0,0.94,273.04,975,151.327022,0.15132702,0.04678363,0.11314605,0.01334782,0.00574267,0.00046562,0.13270216,0.14385965,6000.0,6.15384615,931.24321,1.84235576,543.52257,1.41247275,416.700637,-404.5509
AP_nora,low,make_up,96100,1,5689,727,332,42,20,1,6000.0,1.8,414.39,4600.0,0.94,273.04,1307,229.741607,0.22974161,0.05530776,0.12779047,0.05835824,0.00738267,0.00351556,0.19704693,0.33363069,6000.0,4.59066565,1054.666901,1.84235576,543.52257,1.41247275,416.700637,-404.5509
AP_nora,low,make_up,96100,1,39000,13000,2176,104,138,1,6000.0,1.8,414.39,4600.0,0.94,273.04,16144,413.948718,0.41394872,0.01569594,0.33333333,0.05579487,0.00266667,0.00353846,0.39533333,0.1478791,6000.0,0.3716551,153.846154,1.84235576,543.52257,1.41247275,416.700637,-404.5509
AP_nora,low,make_up,96100,3,3026,523,60,32,4,0,6000.0,1.8,414.39,4600.0,0.94,273.04,727,240.251157,0.24025116,0.05815832,0.17283543,0.01982816,0.01057502,0.00132188,0.20456048,0.14862682,6000.0,8.25309491,1982.815598,1.84235576,543.52257,1.41247275,416.700637,-404.5509
AP_nora,low,make_up,96100,1,34000,9929,530,78,79,1,6000.0,1.8,414.39,4600.0,0.94,273.04,11087,326.088235,0.32608824,0.014789,0.29202941,0.01558824,0.00229412,0.00232353,0.31223529,0.05727204,6000.0,0.54117435,176.470588,1.84235576,543.52257,1.41247275,416.700637,-404.5509
AP_nora,low,make_up,96100,1,3720,369,34,36,7,0,6000.0,1.8,414.39,4600.0,0.94,273.04,575,154.569892,0.15456989,0.09641256,0.09919355,0.00913978,0.00967742,0.00188172,0.11989247,0.15695067,6000.0,10.43478261,1612.903226,1.84235576,543.52257,1.41247275,416.700637,-404.5509
AP_nora,low,make_up,96100,3,5242,900,177,44,11,1,6000.0,1.8,414.39,4600.0,0.94,273.04,1297,247.424647,0.24742465,0.04858657,0.17169019,0.03376574,0.00839374,0.00209844,0.21594811,0.19522968,6000.0,4.62606014,1144.601297,1.84235576,543.52257,1.41247275,416.700637,-404.5509
AP_nora,low,make_up,96100,1,2493,340,62,30,4,0,6000.0,1.8,414.39,4600.0,0.94,273.04,538,215.804252,0.21580425,0.07798165,0.13638187,0.02486963,0.01203369,0.00160449,0.17488969,0.21100917,6000.0,11.15241636,2406.738869,1.84235576,543.52257,1.41247275,416.700637,-404.5509
AP_nora,low,make_up,96100,3,8200,1449,107,46,24,1,6000.0,1.8,414.39,4600.0,0.94,273.04,1836,223.902439,0.22390244,0.04305043,0.17670732,0.01304878,0.00560976,0.00292683,0.19829268,0.09409594,6000.0,3.26797386,731.707317,1.84235576,543.52257,1.41247275,416.700637,-404.5509
117444355,low,make_up,94200,1,58000,7402,2821,68,60,1,18000.0,2.6,164.29,12000.0,0.0,0.0,10735,185.086207,0.18508621,0.01236595,0.12762069,0.04863793,0.00117241,0.00103448,0.17846552,0.27910347,18000.0,1.67675827,310.344828,2.57477578,138.382128,1.71651719,92.254752,-40.5999
117444355,low,make_up,94200,1,305000,5555,2742,30,361,1,18000.0,2.6,164.29,12000.0,0.0,0.0,9861,32.331148,0.03233115,0.0450046,0.01821311,0.00899016,9.836e-05,0.00118361,0.02848525,0.31906077,18000.0,1.82537268,59.016393,2.57477578,138.382128,1.71651719,92.254752,-40.5999
117444355,low,make_up,94200,1,1365,90,46,1,1,1,18000.0,2.6,164.29,12000.0,0.0,0.0,144,105.494505,0.10549451,0.01449275,0.06593407,0.03369963,0.0007326,0.0007326,0.1010989,0.34057971,18000.0,125.0,13186.813187,2.57477578,138.382128,1.71651719,92.254752,-40.5999
117444355,low,make_up,94200,1,1391,78,44,3,4,0,18000.0,2.6,164.29,12000.0,0.0,0.0,150,107.836089,0.10783609,0.05426357,0.05607477,0.03163192,0.00215672,0.00287563,0.09273904,0.36434109,18000.0,120.0,12940.330697,2.57477578,138.382128,1.71651719,92.254752,-40.5999
117444355,low,make_up,94200,3,990,56,26,7,0,0,18000.0,2.6,164.29,12000.0,0.0,0.0,110,111.111111,0.11111111,0.07865169,0.05656566,0.02626263,0.00707071,0.0,0.08989899,0.37078652,18000.0,163.63636364,18181.818182,2.57477578,138.382128,1.71651719,92.254752,-40.5999
117444355,low,make_up,94200,1,259000,5285,2632,103,371,0,18000.0,2.6,164.29,12000.0,0.0,0.0,9813,37.888031,0.03788803,0.0564891,0.02040541,0.01016216,0.00039768,0.00143243,0.03239768,0.32594446,18000.0,1.83430144,69.498069,2.57477578,138.382128,1.71651719,92.254752,-40.5999
117444355,low,make_up,94200,3,157000,5134,3517,79,239,0,18000.0,2.6,164.29,12000.0,0.0,0.0,9923,63.203822,0.06320382,0.03545546,0.03270064,0.02240127,0.00050318,0.00152229,0.05712739,0.40093656,18000.0,1.81396755,114.649682,2.57477578,138.382128,1.71651719,92.254752,-40.5999
117444355,low,make_up,94200,1,50000,2086,880,45,25,1,18000.0,2.6,164.29,12000.0,0.0,0.0,3246,64.92,0.06492,0.02305665,0.04172,0.0176,0.0009,0.0005,0.06072,0.30467721,18000.0,5.54528651,360.0,2.57477578,138.382128,1.71651719,92.254752,-40.5999
117444355,low,make_up,94200,1,73000,1711,355,49,12,1,18000.0,2.6,164.29,12000.0,0.0,0.0,2310,31.643836,0.03164384,0.02867889,0.02343836,0.00486301,0.00067123,0.00016438,0.02913699,0.18993888,18000.0,7.79220779,246.575342,2.57477578,138.382128,1.71651719,92.254752,-40.5999
117444355,low,make_up,94200,1,395000,23000,4837,64,90,1,18000.0,2.6,164.29,12000.0,0.0,0.0,28453,72.032911,0.07203291,0.00550177,0.05822785,0.01224557,0.00016203,0.00022785,0.07086329,0.17509199,18000.0,0.63262222,45.56962,2.57477578,138.382128,1.71651719,92.254752,-40.5999
262812264,low,make_up,77100,3,11000,653,397,18,14,0,7500.0,1.26,48.63,6000.0,0.0,0.0,1178,107.090909,0.10709091,0.02957486,0.05936364,0.03609091,0.00163636,0.00127273,0.09836364,0.38354898,7500.0,6.36672326,681.818182,1.31940046,53.982777,1.05552037,43.186222,92.6603
262812264,low,make_up,77100,1,2034,155,24,5,3,1,7500.0,1.26,48.63,6000.0,0.0,0.0,211,103.73648,0.10373648,0.04278075,0.07620452,0.01179941,0.00245821,0.00147493,0.09193707,0.15508021,7500.0,35.5450237,3687.315634,1.31940046,53.982777,1.05552037,43.186222,92.6603
262812264,low,make_up,77100,1,255000,15000,6710,669,1310,0,7500.0,1.26,48.63,6000.0,0.0,0.0,29626,116.180392,0.11618039,0.08354088,0.05882353,0.02631373,0.00262353,0.00513725,0.09289804,0.31149479,7500.0,0.25315601,29.411765,1.31940046,53.982777,1.05552037,43.186222,92.6603
262812264,low,make_up,77100,3,23000,1925,742,26,47,1,7500.0,1.26,48.63,6000.0,0.0,0.0,2959,128.652174,0.12865217,0.02664234,0.08369565,0.03226087,0.00113043,0.00204348,0.11913043,0.28029197,7500.0,2.53464008,326.086957,1.31940046,53.982777,1.05552037,43.186222,92.6603
262812264,low,make_up,77100,3,263,10,2,5,0,0,7500.0,1.26,48.63,6000.0,0.0,0.0,32,121.673004,0.121673,0.29411765,0.03802281,0.00760456,0.01901141,0.0,0.06463878,0.41176471,7500.0,234.375,28517.110266,1.31940046,53.982777,1.05552037,43.186222,92.6603
262812264,low,make_up,77100,5,1090000,19000,8107,570,1043,0,7500.0,1.26,48.63,6000.0,0.0,0.0,33559,30.788073,0.03078807,0.05616295,0.01743119,0.00743761,0.00052294,0.00095688,0.02634862,0.30212396,7500.0,0.22348699,6.880734,1.31940046,53.982777,1.05552037,43.186222,92.6603
262812264,low,make_up,77100,1,7423,132,35,6,8,0,7500.0,1.26,48.63,6000.0,0.0,0.0,223,30.041762,0.03004176,0.07734807,0.01778257,0.00471507,0.0008083,0.00107773,0.02438367,0.22651934,7500.0,33.632287,1010.373164,1.31940046,53.982777,1.05552037,43.186222,92.6603
262812264,low,make_up,77100,1,248,17,2,2,0,0,7500.0,1.26,48.63,6000.0,0.0,0.0,27,108.870968,0.10887097,0.0952381,0.06854839,0.00806452,0.00806452,0.0,0.08467742,0.19047619,7500.0,277.77777778,30241.935484,1.31940046,53.982777,1.05552037,43.186222,92.6603
262812264,low,make_up,77100,3,131,10,0,1,0,0,7500.0,1.26,48.63,6000.0,0.0,0.0,14,106.870229,0.10687023,0.09090909,0.07633588,0.0,0.00763359,0.0,0.08396947,0.09090909,7500.0,535.71428571,57251.908397,1.31940046,53.982777,1.05552037,43.186222,92.6603
262812264,low,make_up,77100,1,233,58,9,49,80,0,7500.0,1.26,48.63,6000.0,0.0,0.0,583,2502.145923,2.50214592,0.65816327,0.24892704,0.03862661,0.21030043,0.34334764,0.84120172,0.29591837,7500.0,12.864494,32188.841202,1.31940046,53.982777,1.05552037,43.186222,92.6603
800353102,low,make_up,70200,1,201000,7260,8616,60,272,0,12000.0,2.59,202.51,7000.0,0.0,0.0,17204,85.59204,0.08559204,0.02048371,0.0361194,0.04286567,0.00029851,0.00135323,0.08063682,0.53529121,12000.0,0.69751221,59.701493,1.51146827,117.644175,0.88168982,68.625769,97.4526
800353102,low,make_up,70200,1,848,22,17,4,9,0,12000.0,2.59,202.51,7000.0,0.0,0.0,91,107.311321,0.10731132,0.25,0.0259434,0.02004717,0.00471698,0.01061321,0.06132075,0.40384615,12000.0,131.86813187,14150.943396,1.51146827,117.644175,0.88168982,68.625769,97.4526
800353102,low,make_up,70200,1,243,8,3,2,0,0,12000.0,2.59,202.51,7000.0,0.0,0.0,19,78.1893,0.0781893,0.15384615,0.03292181,0.01234568,0.00823045,0.0,0.05349794,0.38461538,12000.0,631.57894737,49382.716049,1.51146827,117.644175,0.88168982,68.625769,97.4526
800353102,low,make_up,70200,5,2879,624,596,12,7,1,12000.0,2.59,202.51,7000.0,0.0,0.0,1296,450.156304,0.4501563,0.01533495,0.21674192,0.20701633,0.00416811,0.0024314,0.43035776,0.49071832,12000.0,9.25925926,4168.113928,1.51146827,117.644175,0.88168982,68.625769,97.4526
